Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDQ01,OUT046,3814.077424951776
FDF28,OUT035,1650.4350588607213
FDD22,OUT010,101.8450857627538
FDY19,OUT046,1821.9623074703813
FDN33,OUT035,1035.025507176302
FDV36,OUT035,1635.907386190659
FDW01,OUT010,806.8699316919522
FDJ28,OUT049,3417.497477219746
FDB17,OUT035,2450.5562193862747
FDM40,OUT049,2411.4809604096504
FDV46,OUT045,2189.2441021049194
FDQ44,OUT049,2255.4646876782813
NCD42,OUT046,603.3717434275461
DRH37,OUT046,2575.6224550814354
FDR10,OUT018,3060.6962440794587
NCD06,OUT027,2094.173556200314
FDI53,OUT046,2416.9197786018954
FDG16,OUT035,2951.282251628375
DRB25,OUT046,1655.1648404886055
FDY09,OUT046,2744.1957216887545
FDX48,OUT045,2486.83994215182
FDC03,OUT010,1525.9370867586267
FDT47,OUT035,1226.7299984261365
FDW44,OUT027,4187.186517520464
FDT24,OUT017,767.7388331578118
FDT12,OUT019,2432.94511487458
NCS38,OUT035,1341.4601640779938
FDO39,OUT035,2415.2433696468906
FDA13,OUT046,538.6326642452555
FDO48,OUT035,3165.7267972057507
DRJ01,OUT017,2162.226886596472
FDD53,OUT018,1084.440379321839
NCT05,OUT049,4402.1641405702885
FDQ51,OUT045,768.2211417260294
FDU60,OUT013,2431.9746769690223
FDC59,OUT046,994.8944572185853
FDP36,OUT035,444.0479909632288
NCM19,OUT017,1470.6421971446848
FDL16,OUT035,159.26143688513935
FDE50,OUT018,3484.8731560898295
NCR18,OUT013,518.9505272257484
NCD30,OUT035,1181.4600984542194
FDH31,OUT013,1447.754883553768
FDD56,OUT019,1419.6274936075713
FDC47,OUT049,3855.1728821248084
FDZ21,OUT045,1575.8280056720923
FDM01,OUT049,1963.7178711820393
FDF24,OUT013,1169.8067921695354
FDW23,OUT017,300.5009904613063
FDY52,OUT018,1479.2475148522653
DRH37,OUT027,4045.1394118076128
DRO47,OUT027,3164.6265815521965
FDR25,OUT049,4447.063899456309
FDQ24,OUT027,5330.22247326584
DRJ51,OUT018,4029.677210473628
NCU06,OUT035,3177.323644125657
NCV18,OUT018,1645.4490788188682
NCC06,OUT027,3466.0643571714836
FDZ01,OUT018,2197.1627208115256
FDT14,OUT017,1551.6824690541998
FDD11,OUT019,2787.9417359112385
FDN09,OUT017,3560.9255829473673
NCO18,OUT010,1290.8021067727755
FDZ50,OUT045,2906.516440235614
FDS44,OUT013,3421.977204909892
FDI36,OUT045,3150.8516409955223
FDA26,OUT010,1865.3343048174224
NCY53,OUT049,2106.805899342417
FDF32,OUT049,3454.706145362251
FDF59,OUT010,382.70404724415266
FDB20,OUT046,1166.9509444327903
DRH11,OUT035,529.9498297453677
FDT03,OUT049,3325.087495974996
NCH06,OUT035,3413.869515174523
FDR55,OUT049,3236.102089469628
FDI10,OUT035,2327.4711310324683
FDZ12,OUT045,2161.443227780349
FDM12,OUT049,3323.4153018637694
DRB25,OUT045,1716.366946621189
NCS41,OUT013,2627.6415139709543
NCT53,OUT049,2914.509862664735
NCD55,OUT013,443.4036794285403
FDY08,OUT049,2455.7423125447035
NCP55,OUT049,1272.9290076402942
FDA33,OUT013,2125.6422799479174
FDQ33,OUT013,2048.7442929128497
FDE45,OUT027,4266.374012010285
FDT26,OUT013,1698.1504423610604
NCV53,OUT049,4142.435456161789
FDK60,OUT027,2961.3105651923825
NCJ29,OUT046,1293.9924120188207
FDI15,OUT045,4032.216503556006
FDX21,OUT013,1468.6323092020016
FDV49,OUT019,2972.013931809035
DRO59,OUT046,1205.791830557464
FDZ14,OUT045,2002.5943899404629
FDP32,OUT027,3362.769771186626
FDC33,OUT017,2860.73675942078
FDT14,OUT010,223.71255839657624
NCN54,OUT027,2710.523166024568
FDR57,OUT027,3963.9194248315976
DRK12,OUT046,531.5511809932475
FDX52,OUT049,3478.091007995642
FDX08,OUT010,1328.6569037306106
FDP10,OUT010,-80.09823073218348
NCP50,OUT045,1294.8944867641903
NCL06,OUT013,3800.87858475818
FDP25,OUT013,3252.442798173225
FDE53,OUT013,1456.7347442053344
FDL27,OUT017,835.3538387654908
FDC35,OUT049,3517.7533699401824
DRJ47,OUT010,1180.548363753434
FDD16,OUT018,1653.0854795550317
NCN42,OUT049,2706.205243176329
FDC38,OUT027,3418.2777792720767
NCO07,OUT045,3395.750368000393
FDQ20,OUT049,1011.1194337831937
FDI32,OUT046,1558.4369639284164
FDN20,OUT010,1175.3720954877788
DRJ51,OUT027,5009.485298837453
FDU08,OUT045,1591.7317117591028
DRN37,OUT019,1328.1310661890493
FDD05,OUT010,442.3061361392972
FDW15,OUT046,2338.0956050054606
FDI52,OUT046,1831.954458109246
DRM11,OUT049,4469.429168549059
NCO06,OUT045,436.8208436272233
FDU38,OUT049,3298.60531449353
FDU59,OUT018,2910.2618126350662
FDJ10,OUT046,2080.1287196879694
FDM13,OUT049,2432.429609373901
NCJ30,OUT019,1335.0532014203084
FDM45,OUT018,2351.5405510104065
FDP36,OUT045,808.4537218482733
NCD30,OUT010,27.72675871067554
FDN48,OUT017,1177.2848778364546
FDY32,OUT049,2776.4835163242533
FDU47,OUT046,2143.052101761816
FDF17,OUT019,1912.3234153612375
FDP34,OUT017,2055.746483110354
FDA47,OUT049,2881.641578938296
DRD27,OUT027,3063.3966972430526
FDW38,OUT045,804.8040436310594
FDZ15,OUT019,751.897158292395
FDZ03,OUT027,4381.840689176061
NCN19,OUT049,3367.517526572397
FDG02,OUT035,2663.286056866658
FDS31,OUT035,2541.200352089563
FDW43,OUT019,2481.4565949340613
FDZ47,OUT010,-4.498760056056426
FDO57,OUT017,2154.739492735478
NCL07,OUT013,420.7930386439441
NCV42,OUT013,1541.5502903320385
FDP40,OUT017,1572.3679959832143
FDP48,OUT019,1749.271932111923
FDH21,OUT017,2266.953522948023
NCP02,OUT049,1311.1656840862113
FDK24,OUT049,1067.5306537692777
FDC41,OUT045,1104.9417387596707
FDF08,OUT017,1109.1093584451644
FDO49,OUT017,627.8266187908093
FDS56,OUT027,5586.070156246098
FDX46,OUT018,1439.1314120851252
FDQ07,OUT013,3223.1745149499197
FDC32,OUT010,-223.7684520532386
FDT21,OUT019,2745.730611667799
FDG58,OUT045,2452.931213961681
FDW14,OUT049,1787.3755024171992
DRA12,OUT027,3682.3441564425807
FDV27,OUT013,1241.694193842918
DRD25,OUT013,1539.900569804753
DRF48,OUT027,4389.351453776202
FDX24,OUT017,1162.0867719000942
DRJ51,OUT046,3538.9129185746347
FDE45,OUT045,2855.678529775727
FDE14,OUT046,1633.5475226472886
FDG53,OUT045,2196.169172567708
FDT08,OUT046,2300.2867454646453
DRC27,OUT027,5324.61175756026
FDG20,OUT035,2330.5845555830347
FDC21,OUT046,1727.5245037708873
FDV31,OUT018,3136.7234315416044
FDB58,OUT045,2341.4149787344622
FDV23,OUT046,1840.1509210090821
FDA25,OUT019,407.59578224574034
FDC15,OUT046,2259.7168481001922
FDU47,OUT049,2495.5013281731594
FDE23,OUT013,543.0955803167792
FDS08,OUT013,2546.3712975624917
FDW03,OUT027,3167.4441428625837
FDJ60,OUT018,3029.6421764306515
FDM34,OUT017,1722.8244113992332
FDW33,OUT013,1367.3335275819675
FDZ40,OUT013,656.0738041438849
FDE33,OUT018,1758.7041017325523
NCC06,OUT010,501.12879181526023
FDU11,OUT046,1782.873690193911
FDL44,OUT017,2330.555403114378
NCZ29,OUT017,1678.3663552714193
FDG28,OUT010,2363.321472226242
FDL12,OUT018,1326.9158882696
FDD52,OUT017,1286.9448155439297
FDO15,OUT013,1026.9854028519687
NCN29,OUT027,2268.3632174513696
FDW36,OUT013,1462.871917422148
FDB21,OUT046,3578.399425701648
FDZ28,OUT013,1845.0358068929695
FDY10,OUT035,1422.6532036633782
DRG39,OUT017,610.0945335218696
FDN28,OUT013,1477.9490235192834
FDV15,OUT035,1126.7881229637826
DRI13,OUT035,3106.32478647631
FDH20,OUT046,1561.4643837061726
FDY51,OUT013,3180.3321151541927
FDE16,OUT013,3068.5986914155314
FDX40,OUT018,961.8604682758091
FDC48,OUT018,1764.1347686774743
FDS14,OUT046,2413.0274487438887
FDX56,OUT017,3004.8434826124794
FDI10,OUT046,2658.8009857887037
FDI14,OUT013,1951.9426334225386
DRM48,OUT013,291.4362006762325
NCH07,OUT027,3855.2614750124753
FDY26,OUT013,3151.3801196341124
FDD02,OUT027,3307.425161200636
FDM12,OUT046,2930.3375077330165
DRF01,OUT010,465.3972409315179
FDV36,OUT046,1981.2807174212144
DRI59,OUT013,3325.7262726240006
FDV03,OUT018,2880.348284405348
FDO39,OUT017,2622.066660308439
NCB07,OUT018,3485.8284917209853
FDH38,OUT027,3318.4191604525727
FDZ13,OUT035,311.1630766641873
NCZ30,OUT046,1916.1316434629234
NCA06,OUT035,39.538243169318775
FDB04,OUT049,1761.9896346106461
FDN50,OUT013,1324.924007160004
NCG06,OUT049,4398.371592699423
NCY17,OUT018,978.4417205329503
FDC23,OUT046,2808.8108023154427
FDK33,OUT049,3738.593677060389
FDR03,OUT049,3731.723549651819
FDZ07,OUT045,1004.1678448981904
FDO38,OUT013,979.205416871064
FDS59,OUT046,1723.390112966351
DRM11,OUT019,2851.0387340734933
FDX52,OUT027,4545.623943106069
DRJ35,OUT018,1422.0595341573824
NCP53,OUT046,3725.7365900612363
FDW15,OUT019,1162.3728441733986
DRI47,OUT045,2350.7372163073
DRZ11,OUT035,1551.6200025661192
FDS02,OUT013,2764.037408909671
DRD49,OUT018,4030.000766392824
FDW38,OUT049,1119.5823316704939
FDR21,OUT019,1535.3287355355487
FDE40,OUT013,762.5946487701585
FDI02,OUT045,1716.8815310126079
FDQ04,OUT045,633.2552896762411
FDY14,OUT017,3845.814584491112
NCT54,OUT046,1376.9729385016767
DRD25,OUT017,1477.601510964933
DRE01,OUT045,3668.424229859152
FDJ12,OUT010,1808.2310751153536
NCZ05,OUT049,1977.1530740125472
DRB25,OUT019,483.35912565089325
NCC31,OUT045,2524.919447296832
FDM16,OUT045,1291.2496697961817
DRG11,OUT049,2016.5728180764918
FDV24,OUT027,3692.8279758150225
FDV43,OUT046,630.7804665518051
FDG05,OUT018,2870.8860702053353
FDV23,OUT010,424.63567579430514
FDI58,OUT018,1914.0789709429368
FDQ11,OUT017,3789.4943454433155
FDC05,OUT027,4510.87082902403
FDF40,OUT013,3741.4269318039273
FDU02,OUT018,3930.772244314611
FDT32,OUT013,2723.65824384906
NCF06,OUT017,3846.522395172007
FDT46,OUT013,569.3093354800405
FDR58,OUT010,-82.99520185714704
FDY04,OUT046,2567.7860798116135
FDT58,OUT045,2586.2006928599253
FDE46,OUT049,2792.723875582633
DRH11,OUT017,612.5684486900707
DRI51,OUT046,2687.5463194444296
FDC35,OUT017,2839.839702118744
FDP45,OUT035,3651.124549374869
FDC45,OUT017,2348.089053973924
FDU01,OUT045,3006.877077209634
FDJ53,OUT010,301.5430514386296
FDJ46,OUT017,2452.8463677837594
FDX07,OUT013,2763.9723610852025
NCI30,OUT049,4216.42185278095
FDE47,OUT027,3401.7819610054003
FDV48,OUT045,1285.5945752361965
FDN16,OUT019,421.5477759485095
FDM52,OUT013,2104.854812974435
FDA32,OUT027,4869.330477265325
FDH05,OUT017,3339.328059072014
FDW25,OUT010,-139.809295661485
FDQ09,OUT046,1748.7874437485493
NCM17,OUT010,-875.3118802393458
DRM59,OUT046,2489.0142221660676
FDV47,OUT027,2753.6996342686703
DRE15,OUT035,875.3625520149528
FDS25,OUT010,-2.171255305709792
NCZ05,OUT018,2067.1974333209077
NCV05,OUT019,1258.7751623959878
DRM37,OUT046,3006.7981652403587
FDV58,OUT027,4376.421543374021
FDN22,OUT027,5418.76668038055
NCO06,OUT049,784.3121710613586
FDT56,OUT019,-385.90268118097254
FDM02,OUT013,1182.3491479050306
FDA09,OUT046,2698.1644912209263
NCC06,OUT035,1631.6161784917235
NCL54,OUT049,3065.218298650632
NCB55,OUT017,487.9012859178981
FDB12,OUT017,1347.8760279532617
NCA54,OUT049,3174.442423700536
NCS38,OUT049,2117.257927887084
FDC02,OUT049,4389.910853931015
FDK44,OUT019,1325.1285430234313
FDE16,OUT035,2906.613473164115
NCS05,OUT035,1736.9185915494195
FDZ59,OUT045,2610.418890376301
FDI20,OUT017,3068.4951842986106
FDQ14,OUT046,2314.4366477843937
FDF53,OUT017,2559.084615643184
FDW25,OUT017,1087.0493804329315
NCQ43,OUT010,-9.917747958247674
FDX52,OUT013,2853.2583816793476
FDE28,OUT045,3526.945395330806
FDN15,OUT017,1941.4682454014037
FDO28,OUT017,1569.5626142387177
FDQ33,OUT045,2330.601121746755
FDM22,OUT010,-617.9982159651702
FDJ03,OUT017,513.4696810195371
FDI16,OUT045,794.3300605876314
FDI09,OUT027,5136.6629639140065
FDX55,OUT013,3178.210548362443
FDS23,OUT027,3318.209398886656
DRC12,OUT045,3072.00964919815
FDH41,OUT049,3720.377297024935
FDN01,OUT013,2487.2636589107733
FDV55,OUT045,2265.011634846332
NCJ19,OUT013,558.3835817845329
NCY29,OUT010,-737.0193721660121
FDP03,OUT018,2408.7936727151464
FDZ52,OUT045,1679.4074965790105
FDH31,OUT010,121.34251480940225
FDQ19,OUT018,4325.229205650001
FDS15,OUT035,1300.5440407332374
FDN32,OUT017,2630.75713952269
FDH32,OUT049,1874.1213895143678
FDF33,OUT017,1491.050863573114
FDJ22,OUT046,2937.567847385729
FDG56,OUT010,-562.3712366093724
FDC05,OUT046,3011.2883372177275
FDK09,OUT013,3274.426207957552
NCV29,OUT045,2821.4765843106698
NCC43,OUT019,2590.2504129972453
NCA42,OUT049,2847.2609257070085
FDC10,OUT046,1845.614140349066
FDC16,OUT013,1253.7927475899635
NCL17,OUT013,1954.4074343864345
FDA51,OUT035,1306.5043749124004
FDW01,OUT017,2092.626534194983
NCF30,OUT045,1904.5573330021643
FDN49,OUT013,382.266442595526
FDY20,OUT045,1440.4613888050494
FDC15,OUT045,2283.1850632912647
FDY24,OUT046,743.936399979689
NCG43,OUT017,1173.799475369938
FDA48,OUT013,3173.6721354667457
NCF55,OUT017,349.1352187514485
FDL38,OUT049,1877.3470390937223
NCQ29,OUT018,4400.898611655248
FDC34,OUT017,2049.767058306182
FDP36,OUT027,2289.1824855822697
FDN50,OUT010,1.2411097578974477
FDO23,OUT049,1703.2887077274763
FDT56,OUT013,652.5308359569888
FDT13,OUT027,4437.2782942873455
FDZ03,OUT013,2725.199776643523
FDQ03,OUT010,2116.5734491609305
FDU44,OUT045,2592.7752525316323
FDD03,OUT049,3933.4787058571405
NCH30,OUT013,1506.071312555544
FDS60,OUT010,1305.7563555695735
FDG08,OUT046,2536.242567627328
FDX38,OUT017,534.3803480749311
FDD22,OUT017,1436.5551406755048
FDW51,OUT013,3078.515899773356
FDL09,OUT017,2311.086463916594
FDZ60,OUT045,1610.7120721639367
NCH07,OUT046,2388.422668294088
NCQ41,OUT049,3482.1708676408653
FDW04,OUT049,2416.0314314355132
FDI08,OUT027,5361.631395312506
FDR19,OUT019,869.0011029049954
FDV13,OUT046,1401.5180580033514
FDB52,OUT017,3764.302454934618
FDZ48,OUT027,3155.212277476456
NCO14,OUT049,1112.797506760868
FDZ50,OUT013,2677.607113757277
FDN27,OUT019,653.9895398540655
FDQ60,OUT013,1661.0679029202934
FDR49,OUT017,331.2161745247014
DRJ35,OUT027,2464.0603357072096
DRI49,OUT017,853.8527776520818
FDB47,OUT017,2983.3850866061152
FDP37,OUT010,206.9991894333748
FDR26,OUT049,3128.169842273242
FDY31,OUT019,1092.0225651761086
FDC11,OUT045,1290.223764887921
DRP47,OUT035,3550.116175510558
NCY54,OUT018,2929.732959746401
FDR27,OUT046,2025.869576869456
FDQ21,OUT019,797.6660294030889
NCQ29,OUT035,3635.0247992493246
FDJ02,OUT046,2295.4782928046543
FDE21,OUT018,2274.8156635382165
FDM39,OUT046,2755.6298197775095
FDZ01,OUT017,1439.0612517697846
NCB19,OUT018,1735.6798983505832
FDU03,OUT046,2797.516148219076
FDP27,OUT049,3205.6433930377198
DRF01,OUT045,2156.4972554086185
FDM03,OUT049,1947.8006555520228
FDV01,OUT046,2401.66021756472
FDS16,OUT046,2281.4953958995925
FDO45,OUT035,1096.8272345544053
NCX06,OUT035,2496.579859423827
FDP13,OUT046,516.3358184910564
NCR38,OUT018,4286.105088664906
FDA01,OUT013,733.1613729403189
FDT26,OUT017,1598.545711180022
FDD44,OUT027,5489.77066211139
FDB26,OUT013,709.6739381034765
FDP45,OUT019,2809.050698504836
NCP55,OUT046,907.7751201203155
FDT23,OUT017,968.8042759836421
FDO51,OUT045,747.8630272418659
FDA44,OUT046,862.2428601681202
NCJ31,OUT018,3987.146626932166
FDX37,OUT045,1564.2223286798212
NCD18,OUT049,3917.9871393087274
FDN40,OUT027,3801.4990239557224
FDL33,OUT017,2706.684902167401
DRF48,OUT035,2612.1248589995303
FDW08,OUT035,1132.6517690735807
FDX39,OUT018,3825.827699721042
FDB38,OUT049,2915.508005678886
FDY46,OUT018,3355.4589329449136
NCB06,OUT049,2787.8676973973484
FDA34,OUT035,2384.1136187490247
FDA35,OUT045,1957.83516363414
FDQ07,OUT035,3048.661394087885
FDU32,OUT045,1977.2312318645081
FDU26,OUT013,1740.4493776454233
FDU13,OUT010,415.0860571956789
FDO09,OUT035,3688.511451011656
FDW03,OUT019,523.2866615296571
FDB38,OUT013,2375.321871962513
FDL26,OUT010,819.8900863331558
NCN43,OUT045,2018.824229934161
FDH08,OUT045,3690.666348987634
NCC31,OUT019,1329.498592559459
FDH14,OUT035,1866.7195462903578
FDL40,OUT017,1246.0282448160733
FDD20,OUT035,1595.8228247082861
NCV53,OUT035,3427.2472316627604
FDD16,OUT045,1195.2549279037119
FDP24,OUT035,1455.84700394273
FDQ25,OUT045,2817.0499064569044
FDM38,OUT035,457.21200533736123
NCT18,OUT010,1232.8832807962885
FDM34,OUT049,2412.8746198019894
DRH37,OUT010,1111.7828840391212
NCE07,OUT013,2076.687044254489
FDG12,OUT013,1765.2291455856998
FDB59,OUT010,1640.336249483711
FDS10,OUT018,3220.3459835321273
FDN21,OUT010,1005.8384601590963
FDM02,OUT045,1429.9862522972865
FDO44,OUT049,2072.3261591100672
NCN17,OUT017,1318.7882856610815
FDH16,OUT018,1885.6393122584545
FDL44,OUT046,2530.4195608358714
FDY47,OUT017,1784.2380029614778
DRI39,OUT046,799.9042262815531
NCX54,OUT018,2079.433701250963
FDE59,OUT046,526.1246001828379
FDO46,OUT045,3082.5151740804536
DRE13,OUT046,1421.7256027661956
FDW14,OUT013,1246.7036167903664
FDF35,OUT046,1504.6504983316804
FDO50,OUT019,140.0694284323306
DRF49,OUT017,1536.2748393449274
FDT60,OUT049,2300.9330844814817
FDP38,OUT045,822.5281519467933
FDA31,OUT027,4055.572338536919
FDY52,OUT010,-449.7200373602358
FDD03,OUT027,5024.41990561646
FDN52,OUT018,1718.8033521006164
FDU20,OUT010,447.33874565255223
FDD22,OUT035,1282.4395582928726
NCB55,OUT019,-577.9484288699143
FDN27,OUT045,1899.7111200254008
FDD16,OUT013,1000.4592490308548
FDW48,OUT046,1266.7993431920288
DRN35,OUT045,588.950948681156
FDX25,OUT049,3114.3475259170095
DRD49,OUT049,3924.7744573066907
FDE21,OUT019,654.143890737025
FDN44,OUT035,2151.2964860031557
DRC01,OUT049,1253.037352657461
NCK30,OUT046,3886.7309003001833
FDU39,OUT013,724.377965246646
FDB49,OUT013,1414.6998509247685
FDS12,OUT045,1816.5731588445428
FDR57,OUT018,2995.3901503182724
FDX22,OUT027,4801.185423851175
FDC60,OUT013,1162.1872893175967
NCE42,OUT049,4046.105906139051
NCK42,OUT049,3796.4390409463635
DRE01,OUT017,3386.0981357318105
FDE57,OUT018,2679.231230826086
DRK59,OUT019,2519.3185856986247
FDB10,OUT027,5099.401770543887
FDQ25,OUT046,2771.3129144341237
FDY26,OUT017,3091.101680129869
FDG28,OUT049,4228.52917843083
FDM14,OUT049,2119.8883656370267
NCH29,OUT049,1935.6379065815645
FDD48,OUT049,2198.5618988747524
FDC17,OUT045,3366.0384050498133
DRH49,OUT027,2746.591962438958
FDN44,OUT018,2994.060278986405
FDC29,OUT045,1904.701447438746
DRK01,OUT019,265.672972129616
FDD48,OUT017,1549.26456650186
FDB59,OUT013,2865.468980811173
FDY45,OUT010,2464.101191528119
FDX60,OUT035,807.7296438270739
FDT09,OUT010,658.5965595609393
DRB24,OUT018,2929.3349916710295
FDL13,OUT035,3292.8893542216947
FDN16,OUT035,1269.9474934814968
FDK57,OUT013,1639.3943774194681
FDO22,OUT027,2802.564318971253
FDC57,OUT010,1532.454838836425
FDZ13,OUT027,2124.8198692139613
FDW27,OUT013,2115.159407040515
FDX10,OUT049,975.9265175504479
FDY08,OUT018,2520.4283839576337
FDA49,OUT017,1053.5761358339937
FDC32,OUT018,1851.5752614946805
FDO04,OUT035,504.69126370161666
NCZ54,OUT013,2234.815130513245
FDY40,OUT045,805.9330063069515
FDW36,OUT045,1701.22693655579
FDE11,OUT017,2520.354469951993
DRE37,OUT045,2950.9675005324484
NCK19,OUT017,2682.691659854513
FDT19,OUT035,2279.594426729851
FDE56,OUT045,881.6487231672102
FDZ57,OUT010,524.1518814627455
FDB35,OUT035,1118.9611271220717
FDF09,OUT010,-884.9205896221167
FDO34,OUT046,2635.667677378923
FDA55,OUT046,3528.652754874393
NCM18,OUT035,529.3563022576511
FDJ20,OUT019,642.2313061176892
DRQ35,OUT019,818.9181340506377
FDG02,OUT013,2819.0219164827704
NCU29,OUT018,2742.1712816094837
FDL27,OUT027,2499.806912524699
NCA54,OUT035,2437.4769642426554
FDJ32,OUT035,602.9983564852582
FDB21,OUT019,2322.3402318510643
FDR46,OUT035,1779.2984435388594
FDZ32,OUT046,1695.1724552610913
DRF36,OUT017,2762.2020588371693
NCU54,OUT017,2931.264271697228
NCI31,OUT017,221.2236682180171
DRA59,OUT035,2479.734771552094
NCC55,OUT045,589.4165592610802
FDE44,OUT018,1046.4206009061784
NCN26,OUT018,2280.19706495531
FDC11,OUT049,1611.2393297043277
FDV24,OUT035,1948.2756800746297
FDR40,OUT019,210.82024256025647
NCQ17,OUT049,2730.5950785712093
FDC46,OUT045,2818.0786180079044
NCM18,OUT046,904.3307194662423
FDK16,OUT046,1398.9413456111195
FDI28,OUT017,1031.8276492725354
FDS11,OUT018,4002.149707954058
DRD13,OUT046,1028.9245203482953
FDL36,OUT035,981.9979580131874
FDI27,OUT013,588.9718718526326
FDJ53,OUT019,604.1100204241336
FDS44,OUT045,3816.082895935246
FDE28,OUT046,3501.7831058519287
FDQ33,OUT018,2757.0913038347226
FDB37,OUT017,3544.114240085754
FDQ31,OUT045,1427.4597677651034
NCQ05,OUT046,2352.305444446069
FDE10,OUT013,1822.5709485603784
FDF38,OUT017,445.36701719448774
FDE50,OUT019,1857.6034063920915
DRG37,OUT010,988.8444405336113
NCH06,OUT049,4200.6136539439485
FDY14,OUT045,4132.299472095259
FDO27,OUT017,1088.1575563733245
FDQ19,OUT049,4247.493154641179
FDZ26,OUT019,2317.1471110083903
FDN51,OUT013,3944.6447248942272
FDK20,OUT035,1566.1250527618527
FDD40,OUT018,3559.228430334429
DRI25,OUT018,1398.0076499840463
FDH56,OUT017,1575.069384169357
FDI36,OUT027,4554.248465398541
DRH11,OUT018,1339.6489463255637
NCV18,OUT017,951.0339085469652
DRI01,OUT049,3127.570522976049
DRE48,OUT049,3559.831176403219
FDS51,OUT035,605.5264575620629
FDM38,OUT017,519.4187213276464
FDB60,OUT027,4497.4342159655625
FDY58,OUT035,3222.646065548579
FDY22,OUT045,2157.9248531359867
FDF11,OUT027,5195.5714463353015
FDZ51,OUT035,1198.7882834243153
FDQ45,OUT017,2688.620116144608
FDF17,OUT035,2715.579476604711
NCF31,OUT027,3812.6998711105084
FDA37,OUT013,1790.7855099922745
FDO51,OUT046,687.2248354897165
FDF34,OUT013,2986.6483924926415
FDD57,OUT018,1989.2381004705376
FDO37,OUT046,3598.6875027603824
FDR49,OUT049,1024.8163675988671
FDS39,OUT049,2635.6983098709684
FDI48,OUT027,2311.871217811304
DRM35,OUT049,3171.52855094798
FDV57,OUT035,2494.3633002497477
FDZ55,OUT013,2351.7031805877173
FDI28,OUT035,889.5527341287195
FDS21,OUT045,1111.496933788632
FDT34,OUT013,1429.5286322147347
DRI25,OUT035,544.4019388559932
FDT47,OUT010,69.07835258526666
DRH39,OUT045,1172.5342731782694
NCD54,OUT045,2308.952514857292
FDU16,OUT027,2815.114448224061
NCW29,OUT045,2077.902183140159
FDV25,OUT027,4906.235490002195
FDM56,OUT035,1315.4572500890697
FDZ04,OUT027,2482.7582793221077
FDG59,OUT019,-598.8036623771919
FDI56,OUT045,1382.899776474197
FDS33,OUT035,964.2932372083139
FDC23,OUT049,3159.920348273019
FDT11,OUT049,3359.7686129043323
FDG17,OUT045,3927.9861582321914
FDZ44,OUT045,1890.887955069145
FDJ52,OUT013,2352.2576607874694
DRI23,OUT046,2365.879905241075
DRE15,OUT010,-211.72359994538726
NCF07,OUT013,1396.6170896355984
NCR29,OUT049,1242.4044231108685
FDE44,OUT019,-757.6300427985879
FDT23,OUT035,898.6487867302405
NCG06,OUT017,3795.8419063101196
NCU41,OUT010,1438.016877316204
FDH46,OUT017,1408.9807511416147
FDV31,OUT013,2481.486638846582
NCT41,OUT027,3816.5544573655284
FDE22,OUT027,3982.7236871421333
FDC26,OUT045,1632.8139184637553
DRF51,OUT017,168.41296499021723
NCY53,OUT019,537.4430974506554
FDY21,OUT017,2635.831668919855
FDL27,OUT013,861.1497021754546
FDZ34,OUT049,3369.39190398651
NCF43,OUT010,705.9042144095015
FDC21,OUT035,1388.3909123949145
FDL26,OUT013,2187.763849128216
FDT25,OUT010,346.17254981842893
NCR30,OUT046,1110.2194999924254
DRL23,OUT019,577.4192431074891
NCR05,OUT049,3446.5980995768514
NCE19,OUT018,1229.7467827560301
FDY07,OUT035,303.2174680765969
FDB10,OUT017,3388.6562945678793
FDP57,OUT013,1423.6057685188332
FDU48,OUT019,837.0163385048559
FDH48,OUT035,950.9830133289893
FDO33,OUT035,1380.0507214779393
NCU29,OUT045,2371.5996414046035
FDW35,OUT046,689.5513541209227
FDH05,OUT010,2031.8962260140506
FDP26,OUT049,1984.373197583504
DRG27,OUT035,240.64916953649595
FDQ33,OUT046,2285.0515777144465
FDH20,OUT010,104.76654506731961
FDV14,OUT046,1381.4430634914663
DRD01,OUT046,902.9619154282277
NCI17,OUT049,1850.995169643223
FDF39,OUT010,2693.311428757491
FDX37,OUT046,1523.2651870017921
NCX17,OUT035,3192.544139291102
FDN03,OUT013,3808.2755986712423
NCS41,OUT010,1305.8351297920412
FDH34,OUT045,2938.053962025351
NCX53,OUT018,2717.109374093578
FDY31,OUT046,2298.821146780873
FDD20,OUT017,1750.61610593146
FDE51,OUT045,729.0162139892282
FDV27,OUT046,1401.6839396286903
FDF16,OUT035,1901.9758595794724
FDZ02,OUT049,1948.2416153291197
NCK05,OUT045,964.42646778573
FDM12,OUT027,4439.968904327454
NCA05,OUT018,2819.4460619121623
FDX33,OUT045,2476.741323902072
FDM25,OUT049,3151.900536586711
FDE41,OUT018,1826.9335467704464
FDW14,OUT045,1485.1372810961757
NCD30,OUT046,1494.0989319931823
FDB23,OUT010,2144.9370408761265
FDF45,OUT046,1019.9160217223086
FDW20,OUT017,1717.1577256763912
FDF47,OUT045,3432.1846499243075
NCR05,OUT019,1907.4414048363774
DRB01,OUT046,2895.4898083357302
FDE36,OUT013,2424.5951980442173
FDU56,OUT049,3253.5540739299595
FDB23,OUT049,3992.8463867102105
FDN48,OUT049,1775.3521233636397
FDS43,OUT013,2737.727100001015
NCN05,OUT013,2705.685415955493
NCL53,OUT049,3138.6524275972292
FDL56,OUT046,1221.3174773393628
